timestamp,rssi,snr,sduid,muid,data,hops,latitude,longitude,altitude,gps_time
2024-11-24 00:23:21,-89.000000,5.000000,BEACON02,JISI,Lt:35.34441 Lg:-120.6428 At:616.91 Tm:0:23:7,1,35.33913,-120.6276,386.20,0:23:16
2024-11-24 00:23:31,-88.000000,4.250000,BEACON02,UEXE,Lt:35.34440 Lg:-120.6428 At:616.81 Tm:0:23:17,1,35.33658,-120.6264,363.70,0:23:26
2024-11-24 00:23:41,-106.000000,1.000000,BEACON02,Q7D8,Lt:35.34440 Lg:-120.6428 At:617.01 Tm:0:23:27,1,35.33402,-120.6248,341.40,0:23:36
2024-11-24 00:24:11,-93.000000,4.250000,BEACON02,Z3X4,Lt:35.34440 Lg:-120.6428 At:617.01 Tm:0:23:47,1,35.32919,-120.6212,295.60,0:23:56
2024-11-24 00:24:21,-95.000000,5.500000,BEACON02,JNRK,Lt:35.34440 Lg:-120.6428 At:617.01 Tm:0:24:7,1,35.32414,-120.6209,252.00,0:24:16
2024-11-24 00:28:51,-98.000000,2.000000,BEACON02,V14S,Lt:35.34442 Lg:-120.6428 At:617.31 Tm:0:28:37,1,35.28902,-120.6638,71.70,0:28:46
2024-11-24 00:36:51,-95.000000,2.500000,BEACON02,UZ28,Lt:35.34440 Lg:-120.6428 At:615.61 Tm:0:36:37,1,35.31976,-120.6973,129.00,0:36:46
2024-11-24 00:37:01,-100.000000,1.000000,BEACON02,EGUA,Lt:35.34441 Lg:-120.6428 At:615.61 Tm:0:36:47,1,35.32030,-120.7001,123.80,0:36:56
2024-11-24 00:37:11,-106.000000,1.000000,BEACON02,2N6P,Lt:35.34441 Lg:-120.6428 At:615.81 Tm:0:36:57,1,35.32030,-120.7030,120.70,0:37:6
2024-11-24 00:37:21,-102.000000,2.750000,BEACON02,IHA1,Lt:35.34441 Lg:-120.6428 At:615.81 Tm:0:37:7,1,35.32005,-120.7060,116.50,0:37:16
2024-11-24 00:39:41,-96.000000,4.500000,BEACON02,WD5D,Lt:35.34441 Lg:-120.6428 At:615.71 Tm:0:39:17,1,35.33320,-120.7422,78.70,0:39:26
2024-11-24 00:40:51,-104.000000,4.250000,BEACON02,DDKU,Lt:35.34440 Lg:-120.6429 At:615.31 Tm:0:40:27,1,35.34000,-120.7616,49.30,0:40:36
2024-11-24 00:44:01,-106.000000,0.750000,BEACON02,8PZQ,Lt:35.34440 Lg:-120.6428 At:616.31 Tm:0:43:47,1,35.36329,-120.8163,12.80,0:43:56
2024-11-24 00:44:11,-105.000000,2.000000,BEACON02,QCEX,Lt:35.34440 Lg:-120.6428 At:616.31 Tm:0:43:57,1,35.36373,-120.8195,14.30,0:44:6
2024-11-24 00:44:21,-101.000000,2.250000,BEACON02,BW1H,Lt:35.34440 Lg:-120.6428 At:615.91 Tm:0:44:7,1,35.36419,-120.8226,15.80,0:44:16
2024-11-24 00:44:31,-103.000000,0.750000,BEACON02,ERC6,Lt:35.34440 Lg:-120.6428 At:616.01 Tm:0:44:17,1,35.36471,-120.8257,18.00,0:44:26
2024-11-24 00:44:41,-107.000000,2.000000,BEACON02,OIUD,Lt:35.34440 Lg:-120.6428 At:616.21 Tm:0:44:27,1,35.36522,-120.8288,28.90,0:44:36
2024-11-24 00:44:51,-102.000000,2.750000,BEACON02,9JF6,Lt:35.34440 Lg:-120.6428 At:616.41 Tm:0:44:37,1,35.36574,-120.8319,40.40,0:44:46
2024-11-24 00:45:01,-106.000000,1.750000,BEACON02,770Z,Lt:35.34440 Lg:-120.6428 At:616.01 Tm:0:44:47,1,35.36624,-120.8348,45.10,0:44:56
2024-11-24 01:02:41,-101.000000,2.000000,BEACON02,DQEN,Lt:35.34439 Lg:-120.6428 At:618.71 Tm:1:2:27,1,35.37027,-120.8648,-2.10,1:2:36
2024-11-24 01:02:51,-103.000000,0.750000,BEACON02,SDXX,Lt:35.34439 Lg:-120.6428 At:618.51 Tm:1:2:37,1,35.37067,-120.8643,-2.40,1:2:46
2024-11-24 01:13:41,-101.000000,2.000000,BEACON02,4KMH,Lt:35.34441 Lg:-120.6428 At:619.61 Tm:1:13:27,1,35.36654,-120.8375,40.60,1:13:36
2024-11-24 01:13:51,-98.000000,4.250000,BEACON02,RW6D,Lt:35.34441 Lg:-120.6428 At:619.41 Tm:1:13:37,1,35.36599,-120.8344,44.00,1:13:46
2024-11-24 01:14:01,-102.000000,3.000000,BEACON02,8NM8,Lt:35.34440 Lg:-120.6428 At:619.21 Tm:1:13:47,1,35.36547,-120.8313,35.50,1:13:56
2024-11-24 01:14:11,-98.000000,3.000000,BEACON02,DEIS,Lt:35.34440 Lg:-120.6428 At:619.21 Tm:1:13:57,1,35.36495,-120.8282,24.80,1:14:6
2024-11-24 01:14:21,-99.000000,0.500000,BEACON02,X00W,Lt:35.34440 Lg:-120.6428 At:619.41 Tm:1:14:7,1,35.36444,-120.8251,16.50,1:14:16
2024-11-24 01:14:31,-102.000000,2.000000,BEACON02,OBE9,Lt:35.34440 Lg:-120.6428 At:619.51 Tm:1:14:17,1,35.36393,-120.8220,14.80,1:14:26
2024-11-24 01:14:41,-106.000000,0.500000,BEACON02,WX0Q,Lt:35.34440 Lg:-120.6428 At:619.31 Tm:1:14:27,1,35.36348,-120.8188,13.20,1:14:36
2024-11-24 01:16:21,-109.000000,0.500000,BEACON02,55SD,Lt:35.34439 Lg:-120.6428 At:618.91 Tm:1:16:7,1,35.35568,-120.7888,31.80,1:16:16
2024-11-24 01:17:41,-101.000000,1.750000,BEACON02,TD37,Lt:35.34440 Lg:-120.6428 At:618.71 Tm:1:16:57,1,35.35080,-120.7742,34.00,1:17:6
2024-11-24 01:18:51,-103.000000,2.500000,BEACON02,F8Y5,Lt:35.34439 Lg:-120.6428 At:619.81 Tm:1:18:37,1,35.33299,-120.7506,68.90,1:18:46
2024-11-24 01:19:01,-97.000000,3.500000,BEACON02,TI4C,Lt:35.34439 Lg:-120.6428 At:620.11 Tm:1:18:47,1,35.33306,-120.7473,78.70,1:18:56
2024-11-24 01:21:21,-108.000000,2.000000,BEACON02,GJNR,Lt:35.34444 Lg:-120.6429 At:623.51 Tm:1:21:7,1,35.31960,-120.7100,109.20,1:21:16
2024-11-24 01:21:41,-98.000000,5.750000,BEACON02,RJ8S,Lt:35.34444 Lg:-120.6429 At:621.51 Tm:1:21:27,1,35.32011,-120.7039,117.20,1:21:36
2024-11-24 01:21:51,-98.000000,4.750000,BEACON02,6P8T,Lt:35.34443 Lg:-120.6429 At:620.51 Tm:1:21:37,1,35.32025,-120.7010,120.00,1:21:46
